RA,DEC,DIST,MAG,TYPE,NAME,SIZE
118.88097,8.86284,39.0168,5.86,star F2IV,"HIP 38712 ;HD  64685 ;HR  3087 ;",0
123.599475,-45.834522,362.3188,5.86,star B2IV-V,"HIP 40357 ;HD  69302 ;HR  3250 ;",0
132.509295,-29.462997,230.4147,5.86,star G8III,"HIP 43370 ;HD  75629 ;HR  3513 ;",0
139.365075,-74.734591,81.9672,5.86,star A0V,"HIP 45585 ;HD  80950 ;HR  3721 ;",0
142.59369,-15.577352,73.0994,5.86,star K2III,"HIP 46618 ;HD  82232 ;HR  3772 ;",0
142.8876,-35.71475,85.5432,5.86,star K3III,"HIP 46736 ;HD  82514 ;HR  3790 ;",0
149.595285,72.879509,110.4972,5.86,star K3III:,"HIP 48893 ;HD  85841 ;HR  3918 ;",0
152.80326,37.4019,195.6947,5.86,star K3III,"HIP 49893 ;HD  88231 ;HR  3993 ;",0
165.04872,-14.083368,142.6534,5.86,star K5III,"HIP 53778 ;HD  95314 ;HR  4289 ;",0
188.78403,21.881384,195.6947,5.86,star K1III,"HIP 61420 ;HD  109519 ;HR  4793 ;",0
189.76443,-30.422387,191.5709,5.86,star K2/K3III,"HIP 61720 ;HD  109960 ;HR  4810 ;",0
214.659405,-18.715968,102.0408,5.86,star Ap Si(Cr),"HIP 69929 ;HD  125248 ;HR  5355 ;",0
218.374875,-52.679522,100.3009,5.86,star K0III,"HIP 71182 ;HD  127501 ;HR  5427 ;",0
218.38506,-54.998628,76.4526,5.86,star F6IV-V,"HIP 71184 ;HD  127486 ;HR  5426 ;",0
222.565845,23.911844,18.1719,5.86,star G2V,"HIP 72567 ;HD  130948 ;HR  5534 ;GL  Gl 564 ;",0
236.007585,2.515173,14.6585,5.86,star G5V,"HIP 77052 ;HD  140538 ;HR  5853 ;GL  Gl 596.1A ;BF  23Psi Ser ;",0
237.4896,-48.912408,59.5948,5.86,star A2IV,"HIP 77541 ;HD  141194 ;HR  5871 ;",0
242.18217,-23.685416,136.0544,5.86,star B9V,"HIP 79098 ;HD  144844 ;HR  6003 ;",0
242.82384,-41.119803,64.7249,5.86,star F0IV,"HIP 79320 ;HD  145191 ;HR  6015 ;",0
251.83227,42.238918,231.4815,5.86,star M4IIIa,"HIP 82172 ;HD  151732 ;HR  6242 ;",0
253.3551,-20.415555,26.9397,5.86,star G5IV,"HIP 82621 ;HD  152311 ;HR  6269 ;",0
260.730105,-58.010327,335.5705,5.86,star G8Ib/II,"HIP 85049 ;HD  156768 ;HR  6438 ;",0
269.903175,-4.821126,171.8213,5.86,star K5III,"HIP 88101 ;HD  164064 ;HR  6706 ;",0
272.77314,-41.359113,82.713,5.86,star F0Vn,"HIP 89099 ;HD  166114 ;HR  6786 ;",0
272.81571,-75.89151,75.3012,5.86,star K3III,"HIP 89115 ;HD  164712 ;HR  6731 ;",0
273.14223,-73.672417,42.1408,5.86,star F5V,"HIP 89234 ;HD  165259 ;HR  6751 ;",0
287.490225,-41.892256,444.4444,5.86,star B5V,"HIP 94157 ;HD  178322 ;HR  7257 ;",0
295.93788,41.773108,174.8252,5.86,star M0III,"HIP 97081 ;HD  186619 ;HR  7514 ;",0
304.50582,-21.80996,96.9932,5.86,star G8III,"HIP 100062 ;HD  192879 ;HR  7748 ;BF  4    Cap ;",0
306.361785,-28.663269,153.8462,5.86,star G8II/III,"HIP 100738 ;HD  194215 ;HR  7801 ;",0
312.323385,-25.78124,295.858,5.86,star B8II,"HIP 102772 ;HD  198174 ;HR  7961 ;",0
343.259445,16.841194,89.5255,5.86,star K1III SB,"HIP 112997 ;HD  216489 ;HR  8703 ;",0
353.745975,71.642043,645.1613,5.86,star K0Ib,"HIP 116380 ;HD  221861 ;HR  8952 ;",0
357.42066,36.425281,129.7017,5.86,star G1IIIe,"HIP 117503 ;HD  223460 ;HR  9024 ;",0
0.650355,66.098966,100000,5.87,star G8III,"HIP 207 ;HD  225009 ;HR  9094 ;",0
19.04958,71.743842,847.4576,5.87,star K1V,"HIP 5926 ;HD  7389 ;HR  365 ;",0
19.95123,-0.509029,100.7049,5.87,star A7V...,"HIP 6226 ;HD  8036 ;HR  385 ;BF  42    Cet ;",0
30.74403,-15.305932,109.8901,5.87,star K0II/III,"HIP 9572 ;HD  12583 ;HR  608 ;",0
66.869865,11.2123,180.1802,5.87,star B8IV,"HIP 20804 ;HD  28217 ;HR  1402 ;",0
84.50466,7.54142,239.2344,5.87,star B8III,"HIP 26487 ;HD  37320 ;HR  1920 ;",0
87.47292,-22.971872,170.3578,5.87,star A1V,"HIP 27533 ;HD  39190 ;HR  2026 ;",0
88.87572,-4.616546,96.9932,5.87,star K2III:,"HIP 28011 ;HD  39910 ;HR  2070 ;",0
96.664935,-1.507336,72.4638,5.87,star A3Vn,"HIP 30666 ;HD  45320 ;HR  2324 ;",0
99.40998,56.857531,101.7294,5.87,star A2V,"HIP 31665 ;HD  46590 ;HR  2402 ;BF  11    Lyn ;",0
102.45765,16.202888,263.1579,5.87,star B7III,"HIP 32753 ;HD  49606 ;HR  2519 ;BF  33    Gem ;",0
109.50924,40.883392,85.2515,5.87,star A5Vn,"HIP 35341 ;HD  56221 ;HR  2753 ;BF  64    Aur ;",0
110.26806,-25.891643,196.0784,5.87,star M3III,"HIP 35626 ;HD  57615 ;HR  2802 ;",0
112.498875,-52.651157,110.3753,5.87,star K0III,"HIP 36444 ;HD  60060 ;HR  2884 ;",0
116.54394,-37.93367,181.1594,5.87,star B5V,"HIP 37915 ;HD  63215 ;HR  3022 ;",0
120.208125,-54.151275,235.2941,5.87,star B5Vn,"HIP 39184 ;HD  66441 ;HR  3156 ;",0
120.2328,25.392836,203.252,5.87,star G8III:,"HIP 39191 ;HD  65714 ;HR  3124 ;BF  2Ome1Cnc ;",0
142.68009,33.655711,153.8462,5.87,star G8III:,"HIP 46652 ;HD  82087 ;HR  3764 ;BF  7    LMi ;",0
162.058815,-31.68785,143.0615,5.87,star A1V,"HIP 52841 ;HD  93657 ;HR  4225 ;",0
171.38793,-37.747575,136.7989,5.87,star M3III,"HIP 55763 ;HD  99333 ;HR  4411 ;",0
191.69262,-33.315483,108.9325,5.87,star K3III,"HIP 62360 ;HD  111032 ;HR  4850 ;",0
192.544815,37.516937,109.7695,5.87,star A3V,"HIP 62641 ;HD  111604 ;HR  4875 ;",0
208.42959,-53.373323,276.2431,5.87,star B5III,"HIP 67836 ;HD  120908 ;HR  5217 ;",0
214.75383,-25.815426,18.0343,5.87,star F7Vw,"HIP 69965 ;HD  125276 ;HR  5356 ;GL  Gl 542.1A ;",0
216.779595,-65.821646,277.0083,5.87,star K3III,"HIP 70657 ;HD  126241 ;HR  5391 ;",0
238.664715,-25.243741,157.9779,5.87,star B8III/IV,"HIP 77909 ;HD  142301 ;HR  5912 ;BF  3    Sco ;",0
258.325095,-67.196591,100,5.87,star K0III-IV,"HIP 84248 ;HD  154903 ;HR  6368 ;",0
264.286875,72.455794,111.2347,5.87,star G9III,"HIP 86219 ;HD  161178 ;HR  6606 ;",0
266.17503,-42.729302,72.0981,5.87,star A2/A3IV/V,"HIP 86847 ;HD  160928 ;HR  6597 ;",0
277.398795,23.866202,375.9398,5.87,star B6IV,"HIP 90637 ;HD  170650 ;HR  6943 ;",0
299.947275,-9.958238,22.2025,5.87,star F8V,"HIP 98416 ;HD  189340 ;HR  7637 ;GL  Gl 773.3 ;",0
304.002555,45.579525,34.2583,5.87,star F5V:,"HIP 99889 ;HD  192985 ;HR  7756 ;",0
305.93487,37.476449,414.9378,5.87,star B2Vne,"HIP 100574 ;HD  194335 ;HR  7807 ;",0
312.67407,-12.544906,80.9717,5.87,star K1III,"HIP 102891 ;HD  198431 ;HR  7976 ;",0
320.267985,-4.560125,90.9091,5.87,star G7III:,"HIP 105412 ;HD  203222 ;HR  8160 ;BF  16    Aqr ;",0
333.411225,28.608017,74.8503,5.87,star K2III,"HIP 109730 ;HD  211006 ;HR  8482 ;",0
4.659375,31.517227,166.6667,5.88,star A0IV,"HIP 1493 ;HD  1439 ;HR  71 ;",0
7.856805,33.581642,116.144,5.88,star K1III...,"HIP 2475 ;HD  2767 ;HR  122 ;",0
9.840945,21.250472,11.0595,5.88,star K0V,"HIP 3093 ;HD  3651 ;HR  166 ;GL  Gl 27 ;BF  54    Psc ;",0
13.92666,-7.347149,184.5018,5.88,star K5III,"HIP 4346 ;HD  5384 ;HR  263 ;",0
24.479385,-82.974995,27.3823,5.88,star G2V,"HIP 7601 ;HD  10800 ;HR  512 ;GL  Gl 67.1 ;",0
36.501465,-15.341247,77.0416,5.88,star Ap SrCrEu,"HIP 11348 ;HD  15144 ;HR  710 ;",0
37.63479,25.235036,51.7598,5.88,star F6IV,"HIP 11670 ;HD  15524 ;HR  728 ;",0
45.406725,-28.091554,32.1958,5.88,star G8/K0V,"HIP 14086 ;HD  18907 ;HR  914 ;GL  Wo 9107 ;BF  Eps For ;",0
61.51323,68.679972,191.5709,5.88,star K2III,"HIP 19129 ;HD  25274 ;HR  1241 ;",0
64.417785,-63.255405,141.2429,5.88,star B+...,"HIP 20020 ;HD  27657 ;HR  1372 ;BF  The Ret ;",0
68.6583,28.96115,148.8095,5.88,star B9p...,"HIP 21323 ;HD  28929 ;HR  1445 ;",0
77.938965,1.037028,195.3125,5.88,star F5,"HIP 24203 ;HD  33646 ;HR  1691 ;",0
85.558155,-22.373715,304.878,5.88,star A2/A3V,"HIP 26865 ;HD  38090 ;HR  1968 ;BF  12    Lep ;",0
91.36263,-10.242596,54.9149,5.88,star F4V:,"HIP 28854 ;HD  41547 ;HR  2150 ;",0
93.78501,-20.272186,226.2443,5.88,star K2III,"HIP 29679 ;HD  43396 ;HR  2242 ;",0
94.289865,-37.253498,61.9195,5.88,star A2V,"HIP 29852 ;HD  43940 ;HR  2265 ;",0
96.318945,-0.945883,33.5683,5.88,star F8V,"HIP 30545 ;HD  45067 ;HR  2313 ;",0
97.512405,46.685554,187.2659,5.88,star K4III,"HIP 30972 ;HD  45466 ;HR  2338 ;BF  47    Aur ;",0
98.08002,4.855999,172.4138,5.88,star K0V,"HIP 31159 ;HD  46241 ;HR  2382 ;BF  12    Mon ;",0
100.13436,71.748786,237.5297,5.88,star K0III,"HIP 31946 ;HD  46509 ;HR  2396 ;",0
100.91103,3.932528,877.193,5.88,star B0III,"HIP 32226 ;HD  48434 ;HR  2479 ;",0
104.23365,46.705352,107.1811,5.88,star K0III:,"HIP 33415 ;HD  50763 ;HR  2573 ;",0
123.459105,56.452246,176.0563,5.88,star G9III,"HIP 40305 ;HD  68077 ;HR  3200 ;",0
125.70807,-26.34822,100000,5.88,star F2Iab,"HIP 41074 ;HD  70761 ;HR  3291 ;",0
128.22915,38.016368,74.7943,5.88,star K2III,"HIP 41935 ;HD  72184 ;HR  3360 ;",0
134.48151,-48.57291,317.4603,5.88,star G8/K0II,"HIP 44024 ;HD  77020 ;HR  3583 ;",0
142.59765,-58.361839,296.7359,5.88,star M2III,"HIP 46620 ;HD  82536 ;HR  3793 ;",0
155.264145,68.747651,123.3046,5.88,star A7Vn,"HIP 50685 ;HD  89343 ;HR  4047 ;",0
164.878875,-16.353701,202.8398,5.88,star M1III,"HIP 53723 ;HD  95234 ;HR  4284 ;",0
169.174485,49.47625,137.5516,5.88,star K0III:,"HIP 55086 ;HD  97989 ;HR  4367 ;",0
188.041335,-73.001056,106.6098,5.88,star K1III,"HIP 61181 ;HD  108970 ;HR  4769 ;",0
189.19731,-5.831898,69.0131,5.88,star A3V,"HIP 61558 ;HD  109704 ;HR  4799 ;BF  25    Vir ;",0
191.82891,62.781155,60.2773,5.88,star A9V,"HIP 62402 ;HD  111270 ;HR  4859 ;",0
200.82873,-4.924427,381.6794,5.88,star K3III,"HIP 65323 ;HD  116365 ;HR  5047 ;BF  65    Vir ;",0
201.569145,46.028055,126.2626,5.88,star K0III:,"HIP 65550 ;HD  116957 ;HR  5067 ;",0
206.556525,41.088746,52.5486,5.88,star A5V,"HIP 67194 ;HD  120047 ;HR  5179 ;",0
218.881185,-41.517436,112.4859,5.88,star B6V,"HIP 71353 ;HD  127971 ;HR  5439 ;",0
224.72325,-11.144014,95.057,5.88,star K3III-IV,"HIP 73310 ;HD  132345 ;HR  5582 ;BF  18    Lib ;",0
225.304545,-38.058398,119.7605,5.88,star K2/K3III,"HIP 73493 ;HD  132604 ;HR  5585 ;",0
227.786655,-84.787812,97.1817,5.88,star B9.5V,"HIP 74296 ;HD  131596 ;HR  5557 ;BF  Ome Oct ;",0
229.608855,-0.461234,222.7171,5.88,star K5III,"HIP 74901 ;HD  136028 ;HR  5690 ;",0
254.990445,-25.092198,165.8375,5.88,star M1/M2III,"HIP 83176 ;HD  153336 ;HR  6308 ;",0
268.056915,-34.799196,258.3979,5.88,star B6Ib,"HIP 87460 ;HD  162374 ;HR  6647 ;",0
278.19231,23.616801,230.9469,5.88,star K5III,"HIP 90915 ;HD  171245 ;HR  6966 ;",0
278.23056,-73.965596,108.8139,5.88,star K0III,"HIP 90930 ;HD  169570 ;HR  6899 ;",0
287.107605,52.425731,71.0227,5.88,star K1IV,"HIP 94013 ;HD  179094 ;HR  7275 ;",0
288.853575,30.526381,389.1051,5.88,star M0III,"HIP 94630 ;HD  180450 ;HR  7302 ;",0
298.050015,-19.044991,115.8749,5.88,star K0III,"HIP 97783 ;HD  187739 ;HR  7561 ;BF  57    Sgr ;",0
300.43629,24.800423,331.1258,5.88,star B4V,"HIP 98609 ;HD  189944 ;HR  7656 ;",0
316.59735,71.431797,48.7329,5.88,star F3IV,"HIP 104171 ;HD  201636 ;HR  8099 ;",0
325.76832,-14.399709,133.5113,5.88,star A9/F0V,"HIP 107232 ;HD  206561 ;HR  8295 ;BF  44    Cap ;",0
334.110585,57.220238,189.0359,5.88,star G8III,"HIP 109972 ;HD  211554 ;HR  8506 ;",0
338.1099,39.779733,209.6436,5.88,star A6V,"HIP 111259 ;HD  213660 ;HR  8588 ;",0
338.51214,-1.57427,106.6098,5.88,star G6III,"HIP 111394 ;HD  213789 ;HR  8590 ;BF  60    Aqr ;",0
340.09299,-30.658871,212.766,5.88,star K2/K3III,"HIP 111934 ;HD  214690 ;HR  8623 ;",0
347.435955,-28.088572,199.2032,5.88,star K2III,"HIP 114366 ;HD  218619 ;HR  8813 ;",0
5.101665,30.935614,159.7444,5.89,star B7V,"HIP 1630 ;HD  1606 ;HR  78 ;",0
9.19713,15.231725,318.4713,5.89,star B2.5IV,"HIP 2903 ;HD  3379 ;HR  155 ;BF  53    Psc ;",0
10.104885,-59.454604,24.9563,5.89,star G1V,"HIP 3170 ;HD  3823 ;HR  176 ;GL  Gl 29 ;",0
28.977,37.277786,282.4859,5.89,star K5III,"HIP 9001 ;HD  11727 ;HR  556 ;",0
29.89866,21.05857,119.9041,5.89,star K0III-IV,"HIP 9307 ;HD  12139 ;HR  577 ;",0
30.03816,3.097015,33.5008,5.89,star G2IV,"HIP 9353 ;HD  12235 ;HR  582 ;BF  112    Psc ;",0
35.520765,-17.662169,135.6852,5.89,star K2III,"HIP 11033 ;HD  14728 ;HR  693 ;",0
36.646725,-20.042617,84.1043,5.89,star K2III,"HIP 11381 ;HD  15220 ;HR  713 ;",0
37.202085,29.93176,31.407,5.89,star G0V,"HIP 11548 ;HD  15335 ;HR  720 ;GL  Gl 99.1 ;BF  13    Tri ;",0
42.19125,25.188064,121.8027,5.89,star A0V,"HIP 13121 ;HD  17471 ;HR  830 ;",0
44.91615,41.032941,198.8072,5.89,star K2,"HIP 13949 ;HD  18482 ;HR  886 ;",0
46.829205,64.057594,189.7533,5.89,star B9V,"HIP 14502 ;HD  19065 ;HR  922 ;",0
60.203175,18.194,42.9,5.89,star F4V...,"HIP 18735 ;HD  25202 ;HR  1238 ;",0
61.997565,17.339897,123.1527,5.89,star K5III,"HIP 19284 ;HD  26038 ;HR  1280 ;",0
77.8299,-2.490782,37.6223,5.89,star F5V,"HIP 24162 ;HD  33608 ;HR  1687 ;",0
89.206035,11.521058,94.6074,5.89,star K2III,"HIP 28139 ;HD  40020 ;HR  2076 ;",0
89.60184,1.837108,111.7318,5.89,star A5me del Del,"HIP 28271 ;HD  40372 ;HR  2100 ;BF  59    Ori ;",0
114.144615,5.862171,39.3082,5.89,star G0V,"HIP 37031 ;HD  60803 ;HR  2918 ;",0
116.14245,-37.942917,206.1856,5.89,star B8V,"HIP 37752 ;HD  62893 ;HR  3011 ;",0
117.599355,-50.509468,75.4717,5.89,star K2III,"HIP 38267 ;HD  64225 ;HR  3071 ;",0
125.10846,57.743278,32.352,5.89,star F4V,"HIP 40875 ;HD  69548 ;HR  3254 ;BF  30    Lyn ;",0
125.729865,-52.12373,70.028,5.89,star A0V,"HIP 41081 ;HD  71043 ;HR  3300 ;",0
127.44273,67.297441,98.0392,5.89,star G8III,"HIP 41676 ;HD  71088 ;HR  3303 ;",0
128.431155,4.757,505.0505,5.89,star G5III,"HIP 42008 ;HD  72561 ;HR  3378 ;",0
131.733405,12.109952,53.9665,5.89,star A1V,"HIP 43121 ;HD  74873 ;HR  3481 ;BF  50    Cnc ;",0
135.285405,-68.683916,216.9197,5.89,star M1III,"HIP 44283 ;HD  77887 ;HR  3610 ;",0
135.350535,32.252296,143.0615,5.89,star A2V,"HIP 44307 ;HD  77104 ;HR  3587 ;BF  66    Cnc ;",0
155.776365,33.908145,74.2942,5.89,star A6V,"HIP 50860 ;HD  89904 ;HR  4075 ;BF  27    LMi ;",0
159.51105,-57.256309,308.642,5.89,star B3IV,"HIP 52043 ;HD  92287 ;HR  4173 ;",0
167.410485,43.207736,168.0672,5.89,star M2III,"HIP 54537 ;HD  96834 ;HR  4336 ;",0
173.08332,-66.961823,93.985,5.89,star K1IIICN...,"HIP 56287 ;HD  100382 ;HR  4448 ;",0
178.75008,-63.27918,100000,5.89,star A3Ib,"HIP 58103 ;HD  103516 ;HR  4563 ;",0
180.657225,-69.192288,105.7082,5.89,star B9V,"HIP 58720 ;HD  104600 ;HR  4597 ;",0
181.069155,21.459153,101.0101,5.89,star F0IV-V,"HIP 58858 ;HD  104827 ;HR  4602 ;BF  2    Com ;",0
193.453845,-60.376244,100000,5.89,star B5Ia,"HIP 62931 ;HD  111973 ;HR  4890 ;BF  Kap Cru ;",0
193.744035,-44.151968,40.0962,5.89,star G2IV,"HIP 63033 ;HD  112164 ;HR  4903 ;GL  Wo 9423 ;",0
200.54037,5.154764,65.9196,5.89,star A2m,"HIP 65241 ;HD  116235 ;HR  5040 ;BF  64    Vir ;",0
207.7884,34.664399,207.9002,5.89,star M2III,"HIP 67605 ;HD  120819 ;HR  5215 ;",0
213.419955,-0.845463,59.3824,5.89,star F7Vw,"HIP 69493 ;HD  124425 ;HR  5317 ;",0
222.158535,-36.634697,157.7287,5.89,star M5III,"HIP 72432 ;HD  130328 ;HR  5519 ;",0
231.560835,-68.309167,105.042,5.89,star K0III,"HIP 75565 ;HD  136672 ;HR  5713 ;",0
237.1434,28.156749,100000,5.89,star C00 (F8pe),"HIP 77442 ;HD  141527 ;HR  5880 ;",0
242.94834,42.374569,193.7984,5.89,star K4II+...,"HIP 79357 ;HD  145931 ;HR  6050 ;",0
245.621115,-43.912051,289.0173,5.89,star G2Ib,"HIP 80212 ;HD  147225 ;HR  6085 ;",0
250.34634,-68.296123,202.8398,5.89,star B7IV,"HIP 81710 ;HD  149671 ;HR  6172 ;BF  Eta1TrA ;",0
259.132155,1.210545,200.4008,5.89,star B5Vnn,"HIP 84500 ;HD  156247 ;HR  6414 ;",0
264.363795,-50.059702,101.833,5.89,star K0III-IV,"HIP 86248 ;HD  159463 ;HR  6547 ;",0
270.96852,-24.36073,100000,5.89,star O6,"HIP 88469 ;HD  164794 ;HR  6736 ;BF  9    Sgr ;",0
281.61915,-0.961692,111.8568,5.89,star A2m,"HIP 92117 ;HD  173654 ;HR  7059 ;BF  5    Aql ;",0
282.222435,19.32872,87.6424,5.89,star A1V,"HIP 92312 ;HD  174262 ;HR  7086 ;",0
284.50791,38.266188,177.305,5.89,star B7IV,"HIP 93104 ;HD  176318 ;HR  7174 ;",0
285.87363,-68.755544,56.3063,5.89,star F8V,"HIP 93574 ;HD  175986 ;HR  7161 ;",0
292.84008,26.617171,60.5327,5.89,star K0III-IV,"HIP 96016 ;HD  184010 ;HR  7421 ;",0
293.53536,-40.034638,129.7017,5.89,star A5IV-III,"HIP 96234 ;HD  184035 ;HR  7422 ;",0
294.671535,54.973793,40.8831,5.89,star F6Vasv,"HIP 96620 ;HD  185912 ;HR  7484 ;",0
296.41644,7.613158,53.6193,5.89,star A3IV,"HIP 97229 ;HD  186689 ;HR  7519 ;BF  49Ups Aql ;",0
307.362945,56.06819,265.9574,5.89,star B9Vn,"HIP 101084 ;HD  195554 ;HR  7843 ;",0
309.577515,-81.289063,195.6947,5.89,star K5III,"HIP 101843 ;HD  194612 ;HR  7812 ;",0
314.41935,-16.031539,54.8546,5.89,star A2/A3III,"HIP 103460 ;HD  199443 ;HR  8018 ;",0
319.84242,38.237473,662.2517,5.89,star F2Ib,"HIP 105269 ;HD  203156 ;HR  8157 ;",0
342.76227,85.373739,133.3333,5.89,star K5,"HIP 112833 ;HD  217157 ;HR  8736 ;",0
348.65433,74.231268,138.8889,5.89,star A0V,"HIP 114745 ;HD  219485 ;HR  8844 ;",0
355.287135,-11.680655,107.0664,5.89,star K0III,"HIP 116853 ;HD  222493 ;HR  8979 ;",0
355.486215,7.250546,99.4036,5.89,star A3Vn,"HIP 116918 ;HD  222602 ;HR  8983 ;",0
1.05693,62.287664,100000,5.9,star A1III,"HIP 330 ;HD  225180 ;HR  9100 ;BF  9    Cas ;",0
10.176555,-4.351841,144.5087,5.9,star K0III,"HIP 3193 ;HD  3807 ;HR  174 ;",0
11.050245,-38.421686,103.8422,5.9,star K1III,"HIP 3456 ;HD  4211 ;HR  195 ;BF  Lam2Scl ;",0
12.3081,-24.136672,57.9039,5.9,star K0III,"HIP 3834 ;HD  4732 ;HR  228 ;",0
23.569185,37.237146,143.472,5.9,star B9IV,"HIP 7321 ;HD  9531 ;HR  446 ;",0
23.70444,18.460512,163.1321,5.9,star M2III,"HIP 7359 ;HD  9640 ;HR  450 ;",0
35.72778,-51.092129,60.8643,5.9,star A5V,"HIP 11102 ;HD  14943 ;HR  701 ;",0
61.33437,22.008905,16.9377,5.9,star G5V,"HIP 19076 ;HD  25680 ;HR  1262 ;GL  Gl 160 ;BF  39    Tau ;",0
67.097505,14.740974,57.5705,5.9,star F0IV,"HIP 20873 ;HD  28294 ;HR  1408 ;BF  76    Tau ;",0
78.200535,-6.05719,143.8849,5.9,star G7III,"HIP 24294 ;HD  33833 ;HR  1697 ;",0
88.745805,31.701496,84.9618,5.9,star A5IV,"HIP 27973 ;HD  39586 ;HR  2046 ;",0
89.84076,49.92454,328.9474,5.9,star G5III,"HIP 28343 ;HD  40084 ;HR  2081 ;",0
91.26414,42.981635,49.7265,5.9,star F3V,"HIP 28823 ;HD  41074 ;HR  2132 ;BF  39    Aur ;",0
104.107635,9.956578,139.2758,5.9,star B8Vn,"HIP 33372 ;HD  51104 ;HR  2589 ;",0
108.56466,-9.947533,574.7126,5.9,star K3III,"HIP 34982 ;HD  55832 ;HR  2732 ;",0
109.843215,2.740694,195.3125,5.9,star G9III,"HIP 35476 ;HD  56989 ;HR  2778 ;",0
111.67695,-34.140692,316.4557,5.9,star B4V,"HIP 36143 ;HD  59026 ;HR  2856 ;",0
113.02401,-8.881326,27.9174,5.9,star F5V,"HIP 36640 ;HD  59984 ;HR  2883 ;GL  NN 3449A ;",0
116.802315,-22.51951,502.5126,5.9,star B1/B2V,"HIP 37995 ;HD  63271 ;HR  3023 ;",0
120.406365,-37.28372,175.7469,5.9,star A3IV,"HIP 39251 ;HD  66358 ;HR  3154 ;",0
130.27218,-48.92268,606.0606,5.9,star B1.5V,"HIP 42614 ;HD  74273 ;HR  3453 ;",0
134.12721,40.201474,72.2022,5.9,star F3III,"HIP 43894 ;HD  76292 ;HR  3546 ;",0
142.1274,-66.701877,77.6398,5.9,star A0V,"HIP 46460 ;HD  82406 ;HR  3783 ;",0
145.396305,31.277817,236.9668,5.9,star K6III,"HIP 47544 ;HD  83787 ;HR  3850 ;",0
148.428855,5.958573,284.9003,5.9,star M2III,"HIP 48519 ;HD  85709 ;HR  3915 ;",0
157.964055,32.379554,78.0031,5.9,star A0IV,"HIP 51556 ;HD  91130 ;HR  4124 ;BF  33    LMi ;",0
164.282745,-50.765018,102.9866,5.9,star A7Vni,"HIP 53530 ;HD  94985 ;HR  4274 ;",0
169.72899,1.650395,90.2527,5.9,star K0III:,"HIP 55249 ;HD  98366 ;HR  4381 ;BF  76    Leo ;",0
177.161295,14.28421,59.7372,5.9,star F0V,"HIP 57606 ;HD  102590 ;HR  4531 ;",0
184.667985,-0.787184,114.5475,5.9,star A5Vn,"HIP 60030 ;HD  107070 ;HR  4681 ;BF  13    Vir ;",0
198.34734,-50.699829,112.2334,5.9,star B9V,"HIP 64515 ;HD  114772 ;HR  4985 ;",0
209.116155,1.050581,90.2527,5.9,star A8V,"HIP 68092 ;HD  121607 ;HR  5244 ;BF  92    Vir ;",0
219.558285,18.298379,99.0099,5.9,star K2III:,"HIP 71571 ;HD  128750 ;HR  5462 ;GL  NN 3862 ;",0
221.771205,-38.290639,153.6098,5.9,star K3III,"HIP 72296 ;HD  130055 ;HR  5508 ;",0
224.05512,14.446266,183.1502,5.9,star A0V,"HIP 73087 ;HD  131951 ;HR  5567 ;",0
228.01776,18.976031,221.7295,5.9,star M4III,"HIP 74386 ;HD  134943 ;HR  5654 ;",0
231.964305,60.670217,195.6947,5.9,star K5III,"HIP 75696 ;HD  138265 ;HR  5755 ;",0
241.52658,-23.606315,161.2903,5.9,star B8V,"HIP 78877 ;HD  144334 ;HR  5988 ;",0
261.80193,-50.63037,909.0909,5.9,star B9II,"HIP 85409 ;HD  157662 ;HR  6478 ;",0
276.956175,-29.816865,36.6032,5.9,star F8V,"HIP 90485 ;HD  169830 ;HR  6907 ;",0
296.07669,69.337065,132.1004,5.9,star A2III,"HIP 97122 ;HD  187340 ;HR  7545 ;",0
300.245745,8.557735,212.3142,5.9,star K5III,"HIP 98526 ;HD  189695 ;HR  7648 ;",0
307.334955,36.454729,793.6508,5.9,star A1Ib,"HIP 101067 ;HD  195324 ;HR  7835 ;BF  42    Cyg ;",0
347.54055,-40.591547,281.6901,5.9,star M4III,"HIP 114407 ;HD  218655 ;HR  8818 ;",0
347.479575,-22.457364,47.619,5.9,star A3 (IV),"HD  218641 ;GL  Wo 9812B ;",0
27.108405,3.685447,98.4252,5.91,star G9III,"HIP 8404 ;HD  11037 ;HR  527 ;",0
33.63312,-41.166765,105.7082,5.91,star G9III,"HIP 10440 ;HD  13940 ;HR  659 ;",0
38.27928,-34.649967,111.8568,5.91,star K0/K1III,"HIP 11867 ;HD  15975 ;HR  744 ;BF  Lam1For ;",0
39.238185,38.733581,54.1712,5.91,star F5V,"HIP 12181 ;HD  16176 ;HR  756 ;",0
45.47559,26.462354,64.3501,5.91,star A3m,"HIP 14109 ;HD  18769 ;HR  905 ;BF  49    Ari ;",0
49.98249,27.071134,67.2495,5.91,star G8IV,"HIP 15514 ;HD  20618 ;HR  995 ;BF  59    Ari ;",0
53.166735,35.461729,675.6757,5.91,star B1V,"HIP 16518 ;HD  21856 ;HR  1074 ;",0
56.539005,6.80352,102.7749,5.91,star G9III,"HIP 17595 ;HD  23526 ;HR  1159 ;",0
56.61429,-29.338157,101.0101,5.91,star A2V,"HIP 17618 ;HD  23738 ;HR  1171 ;BF  Sig For ;",0
57.162315,0.227857,149.2537,5.91,star K3III,"HIP 17805 ;HD  23887 ;HR  1182 ;",0
